NAME,state,county,tract,block group
"Block Group 1, Census Tract 3182, Middlesex County, Massachusetts",25,017,318200,1
"Block Group 3, Census Tract 3201.02, Middlesex County, Massachusetts",25,017,320102,3
"Block Group 1, Census Tract 3214, Middlesex County, Massachusetts",25,017,321400,1
"Block Group 2, Census Tract 3214, Middlesex County, Massachusetts",25,017,321400,2
"Block Group 1, Census Tract 3224, Middlesex County, Massachusetts",25,017,322400,1
"Block Group 2, Census Tract 3224, Middlesex County, Massachusetts",25,017,322400,2
"Block Group 3, Census Tract 3102, Middlesex County, Massachusetts",25,017,310200,3
"Block Group 4, Census Tract 3102, Middlesex County, Massachusetts",25,017,310200,4
"Block Group 5, Census Tract 3102, Middlesex County, Massachusetts",25,017,310200,5
"Block Group 2, Census Tract 3102, Middlesex County, Massachusetts",25,017,310200,2
"Block Group 1, Census Tract 3102, Middlesex County, Massachusetts",25,017,310200,1
"Block Group 3, Census Tract 3117, Middlesex County, Massachusetts",25,017,311700,3
"Block Group 4, Census Tract 3117, Middlesex County, Massachusetts",25,017,311700,4
"Block Group 2, Census Tract 3117, Middlesex County, Massachusetts",25,017,311700,2
"Block Group 2, Census Tract 3011.02, Middlesex County, Massachusetts",25,017,301102,2
"Block Group 1, Census Tract 3011.02, Middlesex County, Massachusetts",25,017,301102,1
"Block Group 3, Census Tract 3011.02, Middlesex County, Massachusetts",25,017,301102,3
"Block Group 1, Census Tract 3241.02, Middlesex County, Massachusetts",25,017,324102,1
"Block Group 5, Census Tract 3141.02, Middlesex County, Massachusetts",25,017,314102,5
"Block Group 3, Census Tract 3142, Middlesex County, Massachusetts",25,017,314200,3
"Block Group 2, Census Tract 3547, Middlesex County, Massachusetts",25,017,354700,2
"Block Group 1, Census Tract 3543, Middlesex County, Massachusetts",25,017,354300,1
"Block Group 2, Census Tract 3543, Middlesex County, Massachusetts",25,017,354300,2
"Block Group 1, Census Tract 3547, Middlesex County, Massachusetts",25,017,354700,1
"Block Group 1, Census Tract 3548, Middlesex County, Massachusetts",25,017,354800,1
"Block Group 2, Census Tract 3548, Middlesex County, Massachusetts",25,017,354800,2
"Block Group 2, Census Tract 3372.01, Middlesex County, Massachusetts",25,017,337201,2
"Block Group 1, Census Tract 3372.01, Middlesex County, Massachusetts",25,017,337201,1
"Block Group 3, Census Tract 3372.01, Middlesex County, Massachusetts",25,017,337201,3
"Block Group 1, Census Tract 3572, Middlesex County, Massachusetts",25,017,357200,1
"Block Group 4, Census Tract 3572, Middlesex County, Massachusetts",25,017,357200,4
"Block Group 3, Census Tract 3572, Middlesex County, Massachusetts",25,017,357200,3
"Block Group 2, Census Tract 3572, Middlesex County, Massachusetts",25,017,357200,2
"Block Group 1, Census Tract 3561, Middlesex County, Massachusetts",25,017,356100,1
"Block Group 2, Census Tract 3561, Middlesex County, Massachusetts",25,017,356100,2
"Block Group 2, Census Tract 3564, Middlesex County, Massachusetts",25,017,356400,2
"Block Group 5, Census Tract 3564, Middlesex County, Massachusetts",25,017,356400,5
"Block Group 8, Census Tract 3564, Middlesex County, Massachusetts",25,017,356400,8
"Block Group 3, Census Tract 3564, Middlesex County, Massachusetts",25,017,356400,3
"Block Group 4, Census Tract 3564, Middlesex County, Massachusetts",25,017,356400,4
"Block Group 7, Census Tract 3564, Middlesex County, Massachusetts",25,017,356400,7
"Block Group 1, Census Tract 3564, Middlesex County, Massachusetts",25,017,356400,1
"Block Group 6, Census Tract 3564, Middlesex County, Massachusetts",25,017,356400,6
"Block Group 2, Census Tract 3578, Middlesex County, Massachusetts",25,017,357800,2
"Block Group 1, Census Tract 3578, Middlesex County, Massachusetts",25,017,357800,1
"Block Group 4, Census Tract 3578, Middlesex County, Massachusetts",25,017,357800,4
"Block Group 3, Census Tract 3231, Middlesex County, Massachusetts",25,017,323100,3
"Block Group 4, Census Tract 3231, Middlesex County, Massachusetts",25,017,323100,4
"Block Group 1, Census Tract 3231, Middlesex County, Massachusetts",25,017,323100,1
"Block Group 1, Census Tract 3334, Middlesex County, Massachusetts",25,017,333400,1
"Block Group 3, Census Tract 3334, Middlesex County, Massachusetts",25,017,333400,3
"Block Group 4, Census Tract 3334, Middlesex County, Massachusetts",25,017,333400,4
"Block Group 2, Census Tract 3334, Middlesex County, Massachusetts",25,017,333400,2
"Block Group 5, Census Tract 3334, Middlesex County, Massachusetts",25,017,333400,5
"Block Group 2, Census Tract 3341, Middlesex County, Massachusetts",25,017,334100,2
"Block Group 3, Census Tract 3341, Middlesex County, Massachusetts",25,017,334100,3
"Block Group 1, Census Tract 3341, Middlesex County, Massachusetts",25,017,334100,1
"Block Group 3, Census Tract 3671, Middlesex County, Massachusetts",25,017,367100,3
"Block Group 4, Census Tract 3671, Middlesex County, Massachusetts",25,017,367100,4
"Block Group 1, Census Tract 3671, Middlesex County, Massachusetts",25,017,367100,1
"Block Group 2, Census Tract 3671, Middlesex County, Massachusetts",25,017,367100,2
"Block Group 1, Census Tract 3343, Middlesex County, Massachusetts",25,017,334300,1
"Block Group 2, Census Tract 3343, Middlesex County, Massachusetts",25,017,334300,2
"Block Group 1, Census Tract 3690, Middlesex County, Massachusetts",25,017,369000,1
"Block Group 3, Census Tract 3701.02, Middlesex County, Massachusetts",25,017,370102,3
"Block Group 5, Census Tract 3701.02, Middlesex County, Massachusetts",25,017,370102,5
"Block Group 4, Census Tract 3701.02, Middlesex County, Massachusetts",25,017,370102,4
"Block Group 1, Census Tract 3545, Middlesex County, Massachusetts",25,017,354500,1
"Block Group 2, Census Tract 3545, Middlesex County, Massachusetts",25,017,354500,2
"Block Group 1, Census Tract 3324, Middlesex County, Massachusetts",25,017,332400,1
"Block Group 1, Census Tract 3746, Middlesex County, Massachusetts",25,017,374600,1
"Block Group 4, Census Tract 3746, Middlesex County, Massachusetts",25,017,374600,4
"Block Group 2, Census Tract 3746, Middlesex County, Massachusetts",25,017,374600,2
"Block Group 3, Census Tract 3746, Middlesex County, Massachusetts",25,017,374600,3
"Block Group 5, Census Tract 3838, Middlesex County, Massachusetts",25,017,383800,5
"Block Group 1, Census Tract 3838, Middlesex County, Massachusetts",25,017,383800,1
"Block Group 2, Census Tract 3838, Middlesex County, Massachusetts",25,017,383800,2
"Block Group 3, Census Tract 3838, Middlesex County, Massachusetts",25,017,383800,3
"Block Group 4, Census Tract 3838, Middlesex County, Massachusetts",25,017,383800,4
"Block Group 1, Census Tract 3851, Middlesex County, Massachusetts",25,017,385100,1
"Block Group 2, Census Tract 3851, Middlesex County, Massachusetts",25,017,385100,2
"Block Group 2, Census Tract 3861, Middlesex County, Massachusetts",25,017,386100,2
"Block Group 1, Census Tract 3861, Middlesex County, Massachusetts",25,017,386100,1
"Block Group 3, Census Tract 3861, Middlesex County, Massachusetts",25,017,386100,3
"Block Group 1, Census Tract 3125.01, Middlesex County, Massachusetts",25,017,312501,1
"Block Group 2, Census Tract 3125.01, Middlesex County, Massachusetts",25,017,312501,2
"Block Group 3, Census Tract 3125.01, Middlesex County, Massachusetts",25,017,312501,3
"Block Group 2, Census Tract 3151, Middlesex County, Massachusetts",25,017,315100,2
"Block Group 1, Census Tract 3151, Middlesex County, Massachusetts",25,017,315100,1
"Block Group 1, Census Tract 3117, Middlesex County, Massachusetts",25,017,311700,1
"Block Group 2, Census Tract 3119, Middlesex County, Massachusetts",25,017,311900,2
"Block Group 1, Census Tract 3119, Middlesex County, Massachusetts",25,017,311900,1
"Block Group 1, Census Tract 3124, Middlesex County, Massachusetts",25,017,312400,1
"Block Group 2, Census Tract 3124, Middlesex County, Massachusetts",25,017,312400,2
"Block Group 1, Census Tract 3271.02, Middlesex County, Massachusetts",25,017,327102,1
"Block Group 3, Census Tract 3302, Middlesex County, Massachusetts",25,017,330200,3
"Block Group 1, Census Tract 3281, Middlesex County, Massachusetts",25,017,328100,1
"Block Group 2, Census Tract 3302, Middlesex County, Massachusetts",25,017,330200,2
"Block Group 1, Census Tract 3302, Middlesex County, Massachusetts",25,017,330200,1
"Block Group 3, Census Tract 3332, Middlesex County, Massachusetts",25,017,333200,3
"Block Group 2, Census Tract 3312, Middlesex County, Massachusetts",25,017,331200,2
"Block Group 1, Census Tract 3332, Middlesex County, Massachusetts",25,017,333200,1
"Block Group 2, Census Tract 3332, Middlesex County, Massachusetts",25,017,333200,2
"Block Group 4, Census Tract 3332, Middlesex County, Massachusetts",25,017,333200,4
"Block Group 4, Census Tract 3322, Middlesex County, Massachusetts",25,017,332200,4
"Block Group 1, Census Tract 3322, Middlesex County, Massachusetts",25,017,332200,1
"Block Group 3, Census Tract 3322, Middlesex County, Massachusetts",25,017,332200,3
"Block Group 1, Census Tract 3001, Middlesex County, Massachusetts",25,017,300100,1
"Block Group 2, Census Tract 3001, Middlesex County, Massachusetts",25,017,300100,2
"Block Group 3, Census Tract 3105, Middlesex County, Massachusetts",25,017,310500,3
"Block Group 1, Census Tract 3105, Middlesex County, Massachusetts",25,017,310500,1
"Block Group 2, Census Tract 3105, Middlesex County, Massachusetts",25,017,310500,2
"Block Group 4, Census Tract 3106.02, Middlesex County, Massachusetts",25,017,310602,4
"Block Group 1, Census Tract 3527, Middlesex County, Massachusetts",25,017,352700,1
"Block Group 2, Census Tract 3527, Middlesex County, Massachusetts",25,017,352700,2
"Block Group 2, Census Tract 3534, Middlesex County, Massachusetts",25,017,353400,2
"Block Group 1, Census Tract 3534, Middlesex County, Massachusetts",25,017,353400,1
"Block Group 1, Census Tract 3566.01, Middlesex County, Massachusetts",25,017,356601,1
"Block Group 3, Census Tract 3566.01, Middlesex County, Massachusetts",25,017,356601,3
"Block Group 4, Census Tract 3566.01, Middlesex County, Massachusetts",25,017,356601,4
"Block Group 2, Census Tract 3566.01, Middlesex County, Massachusetts",25,017,356601,2
"Block Group 1, Census Tract 3571, Middlesex County, Massachusetts",25,017,357100,1
"Block Group 3, Census Tract 3571, Middlesex County, Massachusetts",25,017,357100,3
"Block Group 4, Census Tract 3571, Middlesex County, Massachusetts",25,017,357100,4
"Block Group 2, Census Tract 3571, Middlesex County, Massachusetts",25,017,357100,2
"Block Group 1, Census Tract 3577, Middlesex County, Massachusetts",25,017,357700,1
"Block Group 2, Census Tract 3577, Middlesex County, Massachusetts",25,017,357700,2
"Block Group 3, Census Tract 3577, Middlesex County, Massachusetts",25,017,357700,3
"Block Group 4, Census Tract 3577, Middlesex County, Massachusetts",25,017,357700,4
"Block Group 2, Census Tract 3734, Middlesex County, Massachusetts",25,017,373400,2
"Block Group 1, Census Tract 3734, Middlesex County, Massachusetts",25,017,373400,1
"Block Group 4, Census Tract 3681.01, Middlesex County, Massachusetts",25,017,368101,4
"Block Group 2, Census Tract 3681.01, Middlesex County, Massachusetts",25,017,368101,2
"Block Group 1, Census Tract 3681.01, Middlesex County, Massachusetts",25,017,368101,1
"Block Group 3, Census Tract 3681.01, Middlesex County, Massachusetts",25,017,368101,3
"Block Group 5, Census Tract 3684, Middlesex County, Massachusetts",25,017,368400,5
"Block Group 2, Census Tract 3684, Middlesex County, Massachusetts",25,017,368400,2
"Block Group 3, Census Tract 3684, Middlesex County, Massachusetts",25,017,368400,3
"Block Group 1, Census Tract 3684, Middlesex County, Massachusetts",25,017,368400,1
"Block Group 1, Census Tract 3125.02, Middlesex County, Massachusetts",25,017,312502,1
"Block Group 2, Census Tract 3125.02, Middlesex County, Massachusetts",25,017,312502,2
"Block Group 3, Census Tract 3125.02, Middlesex County, Massachusetts",25,017,312502,3
"Block Group 1, Census Tract 3172.01, Middlesex County, Massachusetts",25,017,317201,1
"Block Group 1, Census Tract 3271.01, Middlesex County, Massachusetts",25,017,327101,1
"Block Group 2, Census Tract 3271.01, Middlesex County, Massachusetts",25,017,327101,2
"Block Group 1, Census Tract 3333, Middlesex County, Massachusetts",25,017,333300,1
"Block Group 2, Census Tract 3333, Middlesex County, Massachusetts",25,017,333300,2
"Block Group 3, Census Tract 3333, Middlesex County, Massachusetts",25,017,333300,3
"Block Group 1, Census Tract 3335.01, Middlesex County, Massachusetts",25,017,333501,1
"Block Group 2, Census Tract 3106.02, Middlesex County, Massachusetts",25,017,310602,2
"Block Group 1, Census Tract 3106.02, Middlesex County, Massachusetts",25,017,310602,1
"Block Group 3, Census Tract 3106.02, Middlesex County, Massachusetts",25,017,310602,3
"Block Group 3, Census Tract 3107, Middlesex County, Massachusetts",25,017,310700,3
"Block Group 1, Census Tract 3107, Middlesex County, Massachusetts",25,017,310700,1
"Block Group 2, Census Tract 3107, Middlesex County, Massachusetts",25,017,310700,2
"Block Group 1, Census Tract 3112, Middlesex County, Massachusetts",25,017,311200,1
"Block Group 1, Census Tract 3143.02, Middlesex County, Massachusetts",25,017,314302,1
"Block Group 2, Census Tract 3143.02, Middlesex County, Massachusetts",25,017,314302,2
"Block Group 3, Census Tract 3561, Middlesex County, Massachusetts",25,017,356100,3
"Block Group 1, Census Tract 3681.02, Middlesex County, Massachusetts",25,017,368102,1
"Block Group 2, Census Tract 3681.02, Middlesex County, Massachusetts",25,017,368102,2
"Block Group 2, Census Tract 3231, Middlesex County, Massachusetts",25,017,323100,2
"Block Group 4, Census Tract 3343, Middlesex County, Massachusetts",25,017,334300,4
"Block Group 3, Census Tract 3343, Middlesex County, Massachusetts",25,017,334300,3
"Block Group 2, Census Tract 3371.02, Middlesex County, Massachusetts",25,017,337102,2
"Block Group 3, Census Tract 3371.02, Middlesex County, Massachusetts",25,017,337102,3
"Block Group 1, Census Tract 3587, Middlesex County, Massachusetts",25,017,358700,1
"Block Group 3, Census Tract 3587, Middlesex County, Massachusetts",25,017,358700,3
"Block Group 2, Census Tract 3587, Middlesex County, Massachusetts",25,017,358700,2
"Block Group 2, Census Tract 3581, Middlesex County, Massachusetts",25,017,358100,2
"Block Group 4, Census Tract 3581, Middlesex County, Massachusetts",25,017,358100,4
"Block Group 1, Census Tract 3581, Middlesex County, Massachusetts",25,017,358100,1
"Block Group 3, Census Tract 3581, Middlesex County, Massachusetts",25,017,358100,3
"Block Group 2, Census Tract 3585, Middlesex County, Massachusetts",25,017,358500,2
"Block Group 1, Census Tract 3585, Middlesex County, Massachusetts",25,017,358500,1
"Block Group 4, Census Tract 3131.02, Middlesex County, Massachusetts",25,017,313102,4
"Block Group 2, Census Tract 3131.02, Middlesex County, Massachusetts",25,017,313102,2
"Block Group 3, Census Tract 3131.02, Middlesex County, Massachusetts",25,017,313102,3
"Block Group 1, Census Tract 3131.02, Middlesex County, Massachusetts",25,017,313102,1
"Block Group 5, Census Tract 3143.01, Middlesex County, Massachusetts",25,017,314301,5
